NR_137147.1	308550
NR_156199.1	308551
NR_130670.1	5418
NR_073346.1	267221
NR_147420.1	89140
NR_077167.1	311484
NR_138435.1	1490983
NR_119531.1	319093
NR_131280.1	254056
NR_111183.1	1182553
NR_111184.1	91924
NR_111185.1	86056
NR_111186.1	323561
NR_137546.1	327079
NR_119559.1	334125
NR_119558.1	334123
NR_131891.1	70562
NR_130181.1	339653
NR_153968.1	5047
NR_145280.1	762050
NR_138212.1	36038
NR_111202.1	345902
NR_111210.1	4927
NR_144874.1	362044
NR_134364.1	362043
NR_138442.1	692674
NR_138441.1	5547
NR_134362.1	1383387
NR_138440.1	1383391
NR_134363.1	493240
NR_138443.1	1086363
NR_197976.1	2042987
NR_119473.1	2806423
NR_145259.1	199306
NR_111032.1	78143
NR_111033.1	78144
NR_111034.1	78148
NR_077127.1	78153
NR_111035.1	1394848
NR_111036.1	78155
NR_111037.1	78134
NR_111038.1	78136
NR_111040.1	37242
NR_077128.1	96910
NR_132796.1	97463
NR_111052.1	104260
NR_137530.1	301188
NR_103565.1	105397
NR_103566.1	65422
NR_119429.1	5210
NR_130655.1	104409
NR_111046.1	100951
NR_111047.1	89922
NR_111048.1	92955
NR_145268.1	67626
NR_077113.1	92953
NR_135926.1	119923
NR_130656.1	119957
NR_130650.1	214992
NR_135925.1	91939
NR_119426.1	91937
NR_155609.1	108016
NR_119435.1	2484129
NR_156499.1	131344
NR_165840.1	122262
NR_145336.1	84754
NR_077129.1	84750
NR_077115.1	100911
NR_137641.1	100912
NR_077114.1	100913
NR_153197.1	100914
NR_155078.1	97461
NR_111053.1	147874
NR_119430.1	1137941
NR_111054.1	147879
NR_111055.1	147880
NR_111056.1	137496
NR_119431.1	147881
NR_147621.1	1196049
NR_111049.1	89916
NR_135927.1	156630
NR_131263.1	45303
NR_119433.1	1214573
NR_119434.1	73123
NR_155209.1	125786
NR_155210.1	125784
NR_077111.1	125787
NR_156192.1	696258
NR_137523.1	143232
NR_132821.1	1074868
NR_111057.1	161671
NR_111008.1	5414
NR_155360.1	696254
NR_155361.1	696253
NR_077116.1	132574
NR_077120.1	132575
NR_111065.1	167156
NR_119482.1	327282
NR_077117.1	84742
NR_077110.1	184025
NR_135931.1	80717
NR_119460.1	149040
NR_145202.1	149036
NR_103570.1	1095343
NR_119413.1	135460
NR_073208.1	105713
NR_073209.1	105984
NR_073244.1	82520
NR_130657.1	57679
NR_111066.1	752004
NR_154050.1	71782
NR_144808.1	89920
NR_155872.1	82512
NR_136957.1	105714
NR_130667.1	129132
NR_111083.1	157611
NR_155150.1	157612
NR_155613.1	192246
NR_073282.1	86836
NR_120299.1	65468
NR_131281.1	337941
NR_134342.1	255602
