NG_055070.1	4914
NG_055072.1	51914
NG_055707.1	51915
NG_055238.1	51931
NG_054870.1	52254
NG_055239.1	52252
NG_246086.1	52253
NG_055073.1	36907
NG_055074.1	1136883
NG_244113.1	42258
NG_057187.1	53641
NG_055086.1	4923
NG_075438.1	54195
NG_055240.1	54193
NG_055420.1	56406
NG_055416.1	56407
NG_055418.1	56408
NG_055419.1	29833
NG_055415.1	56409
NG_055417.1	56411
NG_055421.1	278771
NG_055075.1	29831
NG_055076.1	4955
NG_064602.1	48148
NG_244116.1	56483
NG_055077.1	28985
NG_055422.1	278769
NG_055306.1	410835
NG_073612.1	2201248
NG_055020.1	166050
NG_055241.1	54102
NG_042339.1	86837
NG_057643.1	33191
NG_057644.1	86832
NG_055716.1	5537
NG_057645.1	86831
NG_042343.1	5002
NG_056268.1	5005
NG_067252.1	86828
NG_042345.1	86836
NG_042346.1	29902
NG_042347.1	5412
NG_056269.1	5212
NG_055717.1	100951
NG_057646.1	71780
NG_066146.1	40409
NG_042349.1	5647
NG_057647.1	1198485
NG_056270.1	5554
NG_057648.1	89916
NG_057649.1	5416
NG_042350.1	4972
NG_242430.1	42661
NG_042351.1	4979
NG_055718.1	82511
NG_057650.1	5000
NG_058615.1	57474
NG_042348.1	752004
NG_067253.1	669021
NG_058616.1	95318
NG_070351.1	95324
NG_057651.1	95326
NG_057652.1	95330
NG_059411.1	97093
NG_058725.1	99709
NG_057730.1	55194
NG_068964.1	82510
NG_056271.1	82517
NG_056272.1	82518
NG_060240.1	64571
NG_241860.1	2307132
NG_246120.1	64493
NG_056280.1	90264
NG_148937.1	214992
NG_055078.1	121235
NG_068979.1	43226
NG_057709.1	134357
NG_027595.1	134358
NG_055023.1	74404
NG_055024.1	488016
NG_059067.1	157885
NG_042383.1	86838
NG_057677.1	57688
NG_042384.1	109612
NG_057678.1	1895944
NG_246108.1	157612
NG_066148.1	62610
NG_057679.1	76003
NG_057680.1	76004
NG_057681.1	63114
NG_057682.1	1415903
NG_042385.1	57471
NG_058724.1	105714
NG_243638.1	121233
NG_055298.1	191333
NG_055299.1	191334
NG_057617.1	37235
NG_057618.1	78596
NG_057619.1	78138
NG_056928.1	113406
NG_056929.1	78592
NG_057620.1	78604
NG_057622.1	78605
NG_057623.1	2219007
NG_057624.1	168475
NG_057625.1	1506165
NG_042311.1	111969
NG_058609.1	112013
NG_055012.1	109331
NG_246109.1	1105093
NG_055013.1	308752
NG_055014.1	200334
NG_056275.1	58853
NG_059908.1	63581
NG_055721.1	5544
NG_056276.1	5548
NG_057686.1	63585
NG_057687.1	40695
NG_057688.1	63589
NG_057689.1	173942
NG_059384.1	84750
NG_059065.1	187250
NG_070919.1	78545
NG_060785.1	85575
NG_055312.1	211096
NG_055311.1	211099
NG_055313.1	211097
NG_055314.1	211098
NG_060622.1	215419
NG_068954.1	224196
NG_055309.1	208486
NG_055025.1	61262
NG_056930.1	113404
NG_058537.1	89421
NG_057626.1	180777
NG_057627.1	180785
NG_057628.1	180775
NG_056931.1	180787
NG_058608.1	166112
NG_057629.1	1809719
NG_057630.1	108927
NG_059912.1	65672
NG_054788.1	246081
NG_054786.1	246010
NG_054783.1	246028
NG_054789.1	246069
NG_042490.1	246025
NG_059416.1	220453
NG_054784.1	246045
NG_054799.1	392261
NG_054787.1	234535
NG_054785.1	246006
NG_054792.1	304223
NG_054793.1	304220
NG_057725.1	266073
NG_068982.1	1859699
NG_059420.1	358600
NG_055042.1	271218
NG_054794.1	271315
NG_042404.1	1255120
NG_075154.1	1615850
NG_058541.1	307749
NG_059914.1	307764
NG_060067.1	299189
NG_055171.1	870730
NG_057737.1	278012
NG_059071.1	97339
NG_059072.1	313360
NG_068989.1	147881
NG_057740.1	2719218
NG_059427.1	324774
NG_057744.1	334123
NG_027645.1	276838
NG_060069.1	324673
NG_027646.1	82268
NG_027648.1	1213189
NG_060249.1	324621
NG_042414.1	78909
NG_027560.1	68401
NG_027561.1	281847
NG_027623.1	64504
NG_042415.1	61418
NG_060250.1	109889
NG_027564.1	70189
NG_027566.1	261099
NG_060251.1	261097
NG_027567.1	144539
NG_057297.1	37232
NG_057151.1	37237
NG_229145.1	36646
NG_060028.1	36649
NG_055747.1	36630
NG_057312.1	36640
NG_057313.1	36644
NG_057314.1	1096718
NG_057315.1	36643
NG_057316.1	41051
NG_070632.1	41048
NG_057317.1	41062
NG_042301.1	41061
NG_057318.1	41063
NG_057319.1	41419
NG_057320.1	41420
NG_057321.1	41957
NG_057322.1	41959
NG_057323.1	41958
NG_057324.1	41746
NG_057325.1	41747
NG_057326.1	41748
NG_057327.1	41751
NG_057328.1	41753
NG_057329.1	41724
